GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(PlayerName-1),OrdinalPosition(Player-1 rank),OrdinalPosition(PlayerName-0),OrdinalPosition(Player-1),OrdinalPosition(Player-0),OrdinalPosition(Player-0 rank),OrdinalPosition(PlayerName-1),PlayerType(PlayerType-1),PlayerType(PlayerType-0),Winner(PlayerIdx)
127372284,TicTacToe,0,GAME_OVER,6,5,2,312,FirstAction,1.0,-1.0,BasicMCTS,1,FirstAction,1,2,2,BasicMCTS,BasicMCTS,FirstAction,1
-991207967,TicTacToe,0,GAME_OVER,6,5,2,313,FirstAction,1.0,-1.0,BasicMCTS,1,FirstAction,1,2,2,BasicMCTS,BasicMCTS,FirstAction,1
1049258221,TicTacToe,0,GAME_OVER,8,7,2,314,FirstAction,1.0,-1.0,BasicMCTS,1,FirstAction,1,2,2,BasicMCTS,BasicMCTS,FirstAction,1
-2039767727,TicTacToe,0,GAME_OVER,6,5,2,315,FirstAction,1.0,-1.0,BasicMCTS,1,FirstAction,1,2,2,BasicMCTS,BasicMCTS,FirstAction,1
1908179359,TicTacToe,0,GAME_OVER,6,5,2,316,FirstAction,1.0,-1.0,BasicMCTS,1,FirstAction,1,2,2,BasicMCTS,BasicMCTS,FirstAction,1
1115136563,TicTacToe,0,GAME_OVER,6,5,2,317,FirstAction,1.0,-1.0,BasicMCTS,1,FirstAction,1,2,2,BasicMCTS,BasicMCTS,FirstAction,1
-1493045323,TicTacToe,0,GAME_OVER,9,8,2,318,FirstAction,0.0,0.0,BasicMCTS,1,FirstAction,1,1,1,BasicMCTS,BasicMCTS,FirstAction,-1
-394703714,TicTacToe,0,GAME_OVER,6,5,2,319,FirstAction,1.0,-1.0,BasicMCTS,1,FirstAction,1,2,2,BasicMCTS,BasicMCTS,FirstAction,1
-432712488,TicTacToe,0,GAME_OVER,6,5,2,320,FirstAction,1.0,-1.0,BasicMCTS,1,FirstAction,1,2,2,BasicMCTS,BasicMCTS,FirstAction,1
491282519,TicTacToe,0,GAME_OVER,8,7,2,321,FirstAction,1.0,-1.0,BasicMCTS,1,FirstAction,1,2,2,BasicMCTS,BasicMCTS,FirstAction,1
-884033504,TicTacToe,0,GAME_OVER,6,5,2,322,FirstAction,1.0,-1.0,BasicMCTS,1,FirstAction,1,2,2,BasicMCTS,BasicMCTS,FirstAction,1
991772015,TicTacToe,0,GAME_OVER,6,5,2,323,FirstAction,1.0,-1.0,BasicMCTS,1,FirstAction,1,2,2,BasicMCTS,BasicMCTS,FirstAction,1
-835279488,TicTacToe,0,GAME_OVER,6,5,2,324,FirstAction,1.0,-1.0,BasicMCTS,1,FirstAction,1,2,2,BasicMCTS,BasicMCTS,FirstAction,1
288423849,TicTacToe,0,GAME_OVER,8,7,2,325,FirstAction,1.0,-1.0,BasicMCTS,1,FirstAction,1,2,2,BasicMCTS,BasicMCTS,FirstAction,1
306462715,TicTacToe,0,GAME_OVER,6,5,2,326,FirstAction,1.0,-1.0,BasicMCTS,1,FirstAction,1,2,2,BasicMCTS,BasicMCTS,FirstAction,1
-1595934290,TicTacToe,0,GAME_OVER,6,5,2,327,FirstAction,1.0,-1.0,BasicMCTS,1,FirstAction,1,2,2,BasicMCTS,BasicMCTS,FirstAction,1
372545689,TicTacToe,0,GAME_OVER,6,5,2,328,FirstAction,1.0,-1.0,BasicMCTS,1,FirstAction,1,2,2,BasicMCTS,BasicMCTS,FirstAction,1
-1791317608,TicTacToe,0,GAME_OVER,6,5,2,329,FirstAction,1.0,-1.0,BasicMCTS,1,FirstAction,1,2,2,BasicMCTS,BasicMCTS,FirstAction,1
594493312,TicTacToe,0,GAME_OVER,6,5,2,330,FirstAction,1.0,-1.0,BasicMCTS,1,FirstAction,1,2,2,BasicMCTS,BasicMCTS,FirstAction,1
1375946348,TicTacToe,0,GAME_OVER,8,7,2,331,FirstAction,1.0,-1.0,BasicMCTS,1,FirstAction,1,2,2,BasicMCTS,BasicMCTS,FirstAction,1
-1004766817,TicTacToe,0,GAME_OVER,6,5,2,332,FirstAction,1.0,-1.0,BasicMCTS,1,FirstAction,1,2,2,BasicMCTS,BasicMCTS,FirstAction,1
714044006,TicTacToe,0,GAME_OVER,8,7,2,333,FirstAction,1.0,-1.0,BasicMCTS,1,FirstAction,1,2,2,BasicMCTS,BasicMCTS,FirstAction,1
346665430,TicTacToe,0,GAME_OVER,5,4,2,334,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
879079583,TicTacToe,0,GAME_OVER,5,4,2,335,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
-619666105,TicTacToe,0,GAME_OVER,6,5,2,336,FirstAction,1.0,-1.0,osla,1,FirstAction,1,2,2,osla,osla,FirstAction,1
503938916,TicTacToe,0,GAME_OVER,5,4,2,337,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
-428737539,TicTacToe,0,GAME_OVER,5,4,2,338,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
-1745970416,TicTacToe,0,GAME_OVER,5,4,2,339,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
-1436161366,TicTacToe,0,GAME_OVER,6,5,2,340,FirstAction,1.0,-1.0,osla,1,FirstAction,1,2,2,osla,osla,FirstAction,1
-1151041315,TicTacToe,0,GAME_OVER,5,4,2,341,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
697067980,TicTacToe,0,GAME_OVER,5,4,2,342,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
1168140970,TicTacToe,0,GAME_OVER,5,4,2,343,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
-1491060889,TicTacToe,0,GAME_OVER,5,4,2,344,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
-1819802610,TicTacToe,0,GAME_OVER,5,4,2,345,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
-2121274456,TicTacToe,0,GAME_OVER,5,4,2,346,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
259280696,TicTacToe,0,GAME_OVER,5,4,2,347,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
1706137030,TicTacToe,0,GAME_OVER,5,4,2,348,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
545138396,TicTacToe,0,GAME_OVER,6,5,2,349,FirstAction,1.0,-1.0,osla,1,FirstAction,1,2,2,osla,osla,FirstAction,1
1376458976,TicTacToe,0,GAME_OVER,6,5,2,350,FirstAction,1.0,-1.0,osla,1,FirstAction,1,2,2,osla,osla,FirstAction,1
1195311045,TicTacToe,0,GAME_OVER,5,4,2,351,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
813477029,TicTacToe,0,GAME_OVER,5,4,2,352,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
-1466178614,TicTacToe,0,GAME_OVER,5,4,2,353,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
-118322159,TicTacToe,0,GAME_OVER,5,4,2,354,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
-1428166355,TicTacToe,0,GAME_OVER,5,4,2,355,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
1144294523,TicTacToe,0,GAME_OVER,5,4,2,356,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
2100098225,TicTacToe,0,GAME_OVER,5,4,2,357,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
23994827,TicTacToe,0,GAME_OVER,5,4,2,358,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
1662792176,TicTacToe,0,GAME_OVER,6,5,2,359,FirstAction,1.0,-1.0,osla,1,FirstAction,1,2,2,osla,osla,FirstAction,1
2013120665,TicTacToe,0,GAME_OVER,5,4,2,360,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
-1880183632,TicTacToe,0,GAME_OVER,5,4,2,361,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
-1377239692,TicTacToe,0,GAME_OVER,6,5,2,362,FirstAction,1.0,-1.0,osla,1,FirstAction,1,2,2,osla,osla,FirstAction,1
1795532617,TicTacToe,0,GAME_OVER,6,5,2,363,FirstAction,1.0,-1.0,osla,1,FirstAction,1,2,2,osla,osla,FirstAction,1
-1548656463,TicTacToe,0,GAME_OVER,5,4,2,364,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
-653656736,TicTacToe,0,GAME_OVER,6,5,2,365,FirstAction,1.0,-1.0,osla,1,FirstAction,1,2,2,osla,osla,FirstAction,1
-400394132,TicTacToe,0,GAME_OVER,6,5,2,366,FirstAction,1.0,-1.0,osla,1,FirstAction,1,2,2,osla,osla,FirstAction,1
-1422203009,TicTacToe,0,GAME_OVER,5,4,2,367,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
-1113178468,TicTacToe,0,GAME_OVER,5,4,2,368,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
-175367348,TicTacToe,0,GAME_OVER,5,4,2,369,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
1362911089,TicTacToe,0,GAME_OVER,6,5,2,370,FirstAction,1.0,-1.0,osla,1,FirstAction,1,2,2,osla,osla,FirstAction,1
-347120262,TicTacToe,0,GAME_OVER,5,4,2,371,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
1416514647,TicTacToe,0,GAME_OVER,5,4,2,372,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
-1570736736,TicTacToe,0,GAME_OVER,5,4,2,373,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
-1532681659,TicTacToe,0,GAME_OVER,5,4,2,374,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
2038358424,TicTacToe,0,GAME_OVER,5,4,2,375,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
1950377550,TicTacToe,0,GAME_OVER,5,4,2,376,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
-389679841,TicTacToe,0,GAME_OVER,5,4,2,377,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
-1652369011,TicTacToe,0,GAME_OVER,6,5,2,378,FirstAction,1.0,-1.0,osla,1,FirstAction,1,2,2,osla,osla,FirstAction,1
649728961,TicTacToe,0,GAME_OVER,6,5,2,379,FirstAction,1.0,-1.0,osla,1,FirstAction,1,2,2,osla,osla,FirstAction,1
1939385821,TicTacToe,0,GAME_OVER,5,4,2,380,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
-765151654,TicTacToe,0,GAME_OVER,6,5,2,381,FirstAction,1.0,-1.0,osla,1,FirstAction,1,2,2,osla,osla,FirstAction,1
-382843140,TicTacToe,0,GAME_OVER,5,4,2,382,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
1616233144,TicTacToe,0,GAME_OVER,5,4,2,383,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
-1825767405,TicTacToe,0,GAME_OVER,5,4,2,384,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
-1681345762,TicTacToe,0,GAME_OVER,6,5,2,385,FirstAction,1.0,-1.0,osla,1,FirstAction,1,2,2,osla,osla,FirstAction,1
-1466223696,TicTacToe,0,GAME_OVER,6,5,2,386,FirstAction,1.0,-1.0,osla,1,FirstAction,1,2,2,osla,osla,FirstAction,1
-898042700,TicTacToe,0,GAME_OVER,5,4,2,387,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
-622095176,TicTacToe,0,GAME_OVER,5,4,2,388,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
-1621553363,TicTacToe,0,GAME_OVER,5,4,2,389,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
2021511387,TicTacToe,0,GAME_OVER,5,4,2,390,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
-1677040338,TicTacToe,0,GAME_OVER,5,4,2,391,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
1955989905,TicTacToe,0,GAME_OVER,5,4,2,392,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
-1876231119,TicTacToe,0,GAME_OVER,5,4,2,393,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
-1294795098,TicTacToe,0,GAME_OVER,5,4,2,394,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
127372284,TicTacToe,0,GAME_OVER,5,4,2,395,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
-991207967,TicTacToe,0,GAME_OVER,5,4,2,396,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
1049258221,TicTacToe,0,GAME_OVER,5,4,2,397,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
-2039767727,TicTacToe,0,GAME_OVER,6,5,2,398,FirstAction,1.0,-1.0,osla,1,FirstAction,1,2,2,osla,osla,FirstAction,1
1908179359,TicTacToe,0,GAME_OVER,5,4,2,399,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
1115136563,TicTacToe,0,GAME_OVER,5,4,2,400,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
-1493045323,TicTacToe,0,GAME_OVER,6,5,2,401,FirstAction,1.0,-1.0,osla,1,FirstAction,1,2,2,osla,osla,FirstAction,1
-394703714,TicTacToe,0,GAME_OVER,6,5,2,402,FirstAction,1.0,-1.0,osla,1,FirstAction,1,2,2,osla,osla,FirstAction,1
-432712488,TicTacToe,0,GAME_OVER,6,5,2,403,FirstAction,1.0,-1.0,osla,1,FirstAction,1,2,2,osla,osla,FirstAction,1
491282519,TicTacToe,0,GAME_OVER,5,4,2,404,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
-884033504,TicTacToe,0,GAME_OVER,5,4,2,405,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
991772015,TicTacToe,0,GAME_OVER,6,5,2,406,FirstAction,1.0,-1.0,osla,1,FirstAction,1,2,2,osla,osla,FirstAction,1
-835279488,TicTacToe,0,GAME_OVER,5,4,2,407,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
288423849,TicTacToe,0,GAME_OVER,6,5,2,408,FirstAction,1.0,-1.0,osla,1,FirstAction,1,2,2,osla,osla,FirstAction,1
306462715,TicTacToe,0,GAME_OVER,5,4,2,409,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
-1595934290,TicTacToe,0,GAME_OVER,5,4,2,410,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
372545689,TicTacToe,0,GAME_OVER,5,4,2,411,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
-1791317608,TicTacToe,0,GAME_OVER,5,4,2,412,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
594493312,TicTacToe,0,GAME_OVER,6,5,2,413,FirstAction,1.0,-1.0,osla,1,FirstAction,1,2,2,osla,osla,FirstAction,1
1375946348,TicTacToe,0,GAME_OVER,6,5,2,414,FirstAction,1.0,-1.0,osla,1,FirstAction,1,2,2,osla,osla,FirstAction,1
-1004766817,TicTacToe,0,GAME_OVER,5,4,2,415,FirstAction,-1.0,1.0,osla,2,FirstAction,2,1,1,osla,osla,FirstAction,0
714044006,TicTacToe,0,GAME_OVER,6,5,2,416,FirstAction,1.0,-1.0,osla,1,FirstAction,1,2,2,osla,osla,FirstAction,1
346665430,TicTacToe,0,GAME_OVER,9,8,2,417,FirstAction,0.0,0.0,Random,1,FirstAction,1,1,1,Random,Random,FirstAction,-1
879079583,TicTacToe,0,GAME_OVER,5,4,2,418,FirstAction,-1.0,1.0,Random,2,FirstAction,2,1,1,Random,Random,FirstAction,0
-619666105,TicTacToe,0,GAME_OVER,5,4,2,419,FirstAction,-1.0,1.0,Random,2,FirstAction,2,1,1,Random,Random,FirstAction,0
503938916,TicTacToe,0,GAME_OVER,5,4,2,420,FirstAction,-1.0,1.0,Random,2,FirstAction,2,1,1,Random,Random,FirstAction,0
-428737539,TicTacToe,0,GAME_OVER,9,8,2,421,FirstAction,-1.0,1.0,Random,2,FirstAction,2,1,1,Random,Random,FirstAction,0
-1745970416,TicTacToe,0,GAME_OVER,9,8,2,422,FirstAction,-1.0,1.0,Random,2,FirstAction,2,1,1,Random,Random,FirstAction,0
-1436161366,TicTacToe,0,GAME_OVER,9,8,2,423,FirstAction,0.0,0.0,Random,1,FirstAction,1,1,1,Random,Random,FirstAction,-1
-1151041315,TicTacToe,0,GAME_OVER,5,4,2,424,FirstAction,-1.0,1.0,Random,2,FirstAction,2,1,1,Random,Random,FirstAction,0
697067980,TicTacToe,0,GAME_OVER,6,5,2,425,FirstAction,1.0,-1.0,Random,1,FirstAction,1,2,2,Random,Random,FirstAction,1
1168140970,TicTacToe,0,GAME_OVER,8,7,2,426,FirstAction,1.0,-1.0,Random,1,FirstAction,1,2,2,Random,Random,FirstAction,1
-1491060889,TicTacToe,0,GAME_OVER,6,5,2,427,FirstAction,1.0,-1.0,Random,1,FirstAction,1,2,2,Random,Random,FirstAction,1
-1819802610,TicTacToe,0,GAME_OVER,5,4,2,428,FirstAction,-1.0,1.0,Random,2,FirstAction,2,1,1,Random,Random,FirstAction,0
-2121274456,TicTacToe,0,GAME_OVER,8,7,2,429,FirstAction,1.0,-1.0,Random,1,FirstAction,1,2,2,Random,Random,FirstAction,1
259280696,TicTacToe,0,GAME_OVER,5,4,2,430,FirstAction,-1.0,1.0,Random,2,FirstAction,2,1,1,Random,Random,FirstAction,0
1706137030,TicTacToe,0,GAME_OVER,5,4,2,431,FirstAction,-1.0,1.0,Random,2,FirstAction,2,1,1,Random,Random,FirstAction,0
545138396,TicTacToe,0,GAME_OVER,5,4,2,432,FirstAction,-1.0,1.0,Random,2,FirstAction,2,1,1,Random,Random,FirstAction,0
1376458976,TicTacToe,0,GAME_OVER,5,4,2,433,FirstAction,-1.0,1.0,Random,2,FirstAction,2,1,1,Random,Random,FirstAction,0
1195311045,TicTacToe,0,GAME_OVER,5,4,2,434,FirstAction,-1.0,1.0,Random,2,FirstAction,2,1,1,Random,Random,FirstAction,0
813477029,TicTacToe,0,GAME_OVER,5,4,2,435,FirstAction,-1.0,1.0,Random,2,FirstAction,2,1,1,Random,Random,FirstAction,0
-1466178614,TicTacToe,0,GAME_OVER,5,4,2,436,FirstAction,-1.0,1.0,Random,2,FirstAction,2,1,1,Random,Random,FirstAction,0
-118322159,TicTacToe,0,GAME_OVER,5,4,2,437,FirstAction,-1.0,1.0,Random,2,FirstAction,2,1,1,Random,Random,FirstAction,0
-1428166355,TicTacToe,0,GAME_OVER,8,7,2,438,FirstAction,1.0,-1.0,Random,1,FirstAction,1,2,2,Random,Random,FirstAction,1
1144294523,TicTacToe,0,GAME_OVER,8,7,2,439,FirstAction,1.0,-1.0,Random,1,FirstAction,1,2,2,Random,Random,FirstAction,1
2100098225,TicTacToe,0,GAME_OVER,8,7,2,440,FirstAction,1.0,-1.0,Random,1,FirstAction,1,2,2,Random,Random,FirstAction,1
23994827,TicTacToe,0,GAME_OVER,5,4,2,441,FirstAction,-1.0,1.0,Random,2,FirstAction,2,1,1,Random,Random,FirstAction,0
1662792176,TicTacToe,0,GAME_OVER,9,8,2,442,FirstAction,-1.0,1.0,Random,2,FirstAction,2,1,1,Random,Random,FirstAction,0
2013120665,TicTacToe,0,GAME_OVER,9,8,2,443,FirstAction,0.0,0.0,Random,1,FirstAction,1,1,1,Random,Random,FirstAction,-1
-1880183632,TicTacToe,0,GAME_OVER,5,4,2,444,FirstAction,-1.0,1.0,Random,2,FirstAction,2,1,1,Random,Random,FirstAction,0
-1377239692,TicTacToe,0,GAME_OVER,5,4,2,445,FirstAction,-1.0,1.0,Random,2,FirstAction,2,1,1,Random,Random,FirstAction,0
1795532617,TicTacToe,0,GAME_OVER,5,4,2,446,FirstAction,-1.0,1.0,Random,2,FirstAction,2,1,1,Random,Random,FirstAction,0
-1548656463,TicTacToe,0,GAME_OVER,5,4,2,447,FirstAction,-1.0,1.0,Random,2,FirstAction,2,1,1,Random,Random,FirstAction,0
-653656736,TicTacToe,0,GAME_OVER,5,4,2,448,FirstAction,-1.0,1.0,Random,2,FirstAction,2,1,1,Random,Random,FirstAction,0
-400394132,TicTacToe,0,GAME_OVER,5,4,2,449,FirstAction,-1.0,1.0,Random,2,FirstAction,2,1,1,Random,Random,FirstAction,0
-1422203009,TicTacToe,0,GAME_OVER,5,4,2,450,FirstAction,-1.0,1.0,Random,2,FirstAction,2,1,1,Random,Random,FirstAction,0
-1113178468,TicTacToe,0,GAME_OVER,5,4,2,451,FirstAction,-1.0,1.0,Random,2,FirstAction,2,1,1,Random,Random,FirstAction,0
-175367348,TicTacToe,0,GAME_OVER,5,4,2,452,FirstAction,-1.0,1.0,Random,2,FirstAction,2,1,1,Random,Random,FirstAction,0
1362911089,TicTacToe,0,GAME_OVER,5,4,2,453,FirstAction,-1.0,1.0,Random,2,FirstAction,2,1,1,Random,Random,FirstAction,0
-347120262,TicTacToe,0,GAME_OVER,8,7,2,454,FirstAction,1.0,-1.0,Random,1,FirstAction,1,2,2,Random,Random,FirstAction,1
1416514647,TicTacToe,0,GAME_OVER,8,7,2,455,FirstAction,1.0,-1.0,Random,1,FirstAction,1,2,2,Random,Random,FirstAction,1
-1570736736,TicTacToe,0,GAME_OVER,5,4,2,456,FirstAction,-1.0,1.0,Random,2,FirstAction,2,1,1,Random,Random,FirstAction,0
-1532681659,TicTacToe,0,GAME_OVER,5,4,2,457,FirstAction,-1.0,1.0,Random,2,FirstAction,2,1,1,Random,Random,FirstAction,0
2038358424,TicTacToe,0,GAME_OVER,5,4,2,458,FirstAction,-1.0,1.0,Random,2,FirstAction,2,1,1,Random,Random,FirstAction,0
1950377550,TicTacToe,0,GAME_OVER,8,7,2,459,FirstAction,1.0,-1.0,Random,1,FirstAction,1,2,2,Random,Random,FirstAction,1
-389679841,TicTacToe,0,GAME_OVER,8,7,2,460,FirstAction,1.0,-1.0,Random,1,FirstAction,1,2,2,Random,Random,FirstAction,1
-1652369011,TicTacToe,0,GAME_OVER,5,4,2,461,FirstAction,-1.0,1.0,Random,2,FirstAction,2,1,1,Random,Random,FirstAction,0
649728961,TicTacToe,0,GAME_OVER,5,4,2,462,FirstAction,-1.0,1.0,Random,2,FirstAction,2,1,1,Random,Random,FirstAction,0
1939385821,TicTacToe,0,GAME_OVER,5,4,2,463,FirstAction,-1.0,1.0,Random,2,FirstAction,2,1,1,Random,Random,FirstAction,0
-765151654,TicTacToe,0,GAME_OVER,9,8,2,464,FirstAction,-1.0,1.0,Random,2,FirstAction,2,1,1,Random,Random,FirstAction,0
-382843140,TicTacToe,0,GAME_OVER,5,4,2,465,FirstAction,-1.0,1.0,Random,2,FirstAction,2,1,1,Random,Random,FirstAction,0
1616233144,TicTacToe,0,GAME_OVER,5,4,2,466,FirstAction,-1.0,1.0,Random,2,FirstAction,2,1,1,Random,Random,FirstAction,0
-1825767405,TicTacToe,0,GAME_OVER,5,4,2,467,FirstAction,-1.0,1.0,Random,2,FirstAction,2,1,1,Random,Random,FirstAction,0
-1681345762,TicTacToe,0,GAME_OVER,8,7,2,468,FirstAction,1.0,-1.0,Random,1,FirstAction,1,2,2,Random,Random,FirstAction,1
-1466223696,TicTacToe,0,GAME_OVER,5,4,2,469,FirstAction,-1.0,1.0,Random,2,FirstAction,2,1,1,Random,Random,FirstAction,0
-898042700,TicTacToe,0,GAME_OVER,5,4,2,470,FirstAction,-1.0,1.0,Random,2,FirstAction,2,1,1,Random,Random,FirstAction,0
-622095176,TicTacToe,0,GAME_OVER,6,5,2,471,FirstAction,1.0,-1.0,Random,1,FirstAction,1,2,2,Random,Random,FirstAction,1
-1621553363,TicTacToe,0,GAME_OVER,5,4,2,472,FirstAction,-1.0,1.0,Random,2,FirstAction,2,1,1,Random,Random,FirstAction,0
2021511387,TicTacToe,0,GAME_OVER,5,4,2,473,FirstAction,-1.0,1.0,Random,2,FirstAction,2,1,1,Random,Random,FirstAction,0
-1677040338,TicTacToe,0,GAME_OVER,9,8,2,474,FirstAction,-1.0,1.0,Random,2,FirstAction,2,1,1,Random,Random,FirstAction,0
1955989905,TicTacToe,0,GAME_OVER,5,4,2,475,FirstAction,-1.0,1.0,Random,2,FirstAction,2,1,1,Random,Random,FirstAction,0
-1876231119,TicTacToe,0,GAME_OVER,5,4,2,476,FirstAction,-1.0,1.0,Random,2,FirstAction,2,1,1,Random,Random,FirstAction,0
-1294795098,TicTacToe,0,GAME_OVER,5,4,2,477,FirstAction,-1.0,1.0,Random,2,FirstAction,2,1,1,Random,Random,FirstAction,0
127372284,TicTacToe,0,GAME_OVER,5,4,2,478,FirstAction,-1.0,1.0,Random,2,FirstAction,2,1,1,Random,Random,FirstAction,0
-991207967,TicTacToe,0,GAME_OVER,5,4,2,479,FirstAction,-1.0,1.0,Random,2,FirstAction,2,1,1,Random,Random,FirstAction,0
1049258221,TicTacToe,0,GAME_OVER,8,7,2,480,FirstAction,1.0,-1.0,Random,1,FirstAction,1,2,2,Random,Random,FirstAction,1
-2039767727,TicTacToe,0,GAME_OVER,8,7,2,481,FirstAction,1.0,-1.0,Random,1,FirstAction,1,2,2,Random,Random,FirstAction,1
1908179359,TicTacToe,0,GAME_OVER,5,4,2,482,FirstAction,-1.0,1.0,Random,2,FirstAction,2,1,1,Random,Random,FirstAction,0
1115136563,TicTacToe,0,GAME_OVER,5,4,2,483,FirstAction,-1.0,1.0,Random,2,FirstAction,2,1,1,Random,Random,FirstAction,0
-1493045323,TicTacToe,0,GAME_OVER,5,4,2,484,FirstAction,-1.0,1.0,Random,2,FirstAction,2,1,1,Random,Random,FirstAction,0
-394703714,TicTacToe,0,GAME_OVER,5,4,2,485,FirstAction,-1.0,1.0,Random,2,FirstAction,2,1,1,Random,Random,FirstAction,0
-432712488,TicTacToe,0,GAME_OVER,8,7,2,486,FirstAction,1.0,-1.0,Random,1,FirstAction,1,2,2,Random,Random,FirstAction,1
491282519,TicTacToe,0,GAME_OVER,5,4,2,487,FirstAction,-1.0,1.0,Random,2,FirstAction,2,1,1,Random,Random,FirstAction,0
